,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,1h_ocean,inland,island,near_bay,near_ocean
13181,-117.72,33.97,16.0,13290.0,2062.0,6931.0,2023.0,52280.0,187800.0,True,False,False,False,False
13182,-117.71,33.97,10.0,10856.0,2278.0,6474.0,2199.0,38510.0,137200.0,False,True,False,False,False
13183,-117.7,33.92,4.0,8301.0,1333.0,3941.0,1236.0,62141.0,252200.0,True,False,False,False,False
13184,-117.75,33.95,13.0,984.0,127.0,364.0,119.0,75839.0,426900.0,True,False,False,False,False
13185,-117.76,33.94,40.0,1092.0,213.0,457.0,190.0,51165.0,184200.0,True,False,False,False,False
13186,-117.69,34.09,28.0,1437.0,295.0,724.0,262.0,27250.0,140200.0,False,True,False,False,False
13187,-117.7,34.08,10.0,1979.0,454.0,1117.0,389.0,37802.0,107300.0,False,True,False,False,False
13188,-117.7,34.09,25.0,1719.0,331.0,1098.0,324.0,36250.0,121800.0,False,True,False,False,False
13189,-117.71,34.08,29.0,1276.0,283.0,1216.0,316.0,25972.0,134300.0,False,True,False,False,False
13190,-117.71,34.07,31.0,1840.0,380.0,1187.0,357.0,38875.0,129200.0,False,True,False,False,False
13191,-117.69,34.08,30.0,4255.0,773.0,2129.0,730.0,45185.00000000001,142500.0,False,True,False,False,False
13192,-117.69,34.07,35.0,3222.0,559.0,1970.0,550.0,37083.0,131000.0,False,True,False,False,False
13193,-117.69,34.07,34.0,4055.0,739.0,2470.0,753.0,38586.0,136000.0,False,True,False,False,False
13194,-117.69,34.08,14.0,4136.0,886.0,2026.0,788.0,32344.0,128200.0,False,True,False,False,False
13195,-117.71,34.07,24.0,1948.0,362.0,1286.0,364.0,36000.0,139300.0,False,True,False,False,False
13196,-117.7,34.08,33.0,4674.0,791.0,2769.0,784.0,41448.0,137300.0,False,True,False,False,False
13197,-117.7,34.07,33.0,1552.0,288.0,1326.0,303.0,37969.0,128400.0,False,True,False,False,False
13198,-117.69,34.06,29.0,873.0,226.0,649.0,198.0,27986.0,114400.0,False,True,False,False,False
13199,-117.69,34.06,25.0,1881.0,433.0,1337.0,417.0,25536.0,144000.0,False,True,False,False,False
13200,-117.7,34.06,25.0,2054.0,609.0,2271.0,564.0,23049.0,150000.0,False,True,False,False,False
13201,-117.7,34.06,7.0,732.0,145.0,431.0,132.0,29107.0,95300.0,False,True,False,False,False
13202,-117.71,34.06,27.0,2127.0,628.0,1970.0,534.0,14722.0,91300.0,False,True,False,False,False
13203,-117.68,34.05,25.0,1859.0,463.0,1070.0,374.0,25395.0,187500.0,False,True,False,False,False
13204,-117.69,34.05,10.0,1875.0,366.0,1055.0,363.0,43263.99999999999,128900.0,False,True,False,False,False
13205,-117.7,34.05,24.0,2834.0,470.0,1815.0,471.0,47356.99999999999,162500.0,False,True,False,False,False
13206,-117.71,34.06,16.0,1458.0,295.0,912.0,331.0,36250.0,160400.0,False,True,False,False,False
13207,-117.71,34.05,20.0,2281.0,444.0,1545.0,481.0,25735.0,130500.0,False,True,False,False,False
13208,-117.72,34.05,31.0,2220.0,526.0,1662.0,472.0,27321.0,104300.0,False,True,False,False,False
13209,-117.72,34.05,8.0,1841.0,409.0,1243.0,394.0,40614.0,107000.0,False,True,False,False,False
13210,-117.69,34.04,5.0,4459.0,896.0,2028.0,881.0,40096.0,182600.0,False,True,False,False,False
13211,-117.7,34.04,13.0,5301.0,1025.0,2870.0,984.0,35954.0,163000.0,False,True,False,False,False
13212,-117.71,34.04,20.0,1950.0,310.0,1054.0,312.0,46250.0,222100.0,False,True,False,False,False
13213,-117.71,34.04,17.0,4098.0,733.0,1859.0,713.0,29811.0,231800.0,False,True,False,False,False
13214,-117.72,34.03,17.0,2902.0,476.0,1652.0,479.0,56029.0,161800.0,False,True,False,False,False
13215,-117.72,34.02,17.0,1781.0,262.0,860.0,256.0,65958.0,236800.0,False,True,False,False,False
13216,-117.73,34.01,36.0,2340.0,392.0,1213.0,388.0,41250.0,213000.0,False,True,False,False,False
13217,-117.72,34.0,15.0,4363.0,690.0,2410.0,666.0,54824.0,179700.0,False,True,False,False,False
13218,-117.68,34.0,5.0,3761.0,580.0,2335.0,648.0,57337.99999999999,225400.0,False,True,False,False,False
13219,-117.69,34.0,28.0,707.0,154.0,561.0,129.0,25781.0,111600.0,False,True,False,False,False
13220,-117.7,34.0,15.0,4905.0,711.0,2711.0,762.0,57021.0,193100.0,False,True,False,False,False
13221,-117.71,34.02,17.0,12689.0,2426.0,7343.0,2230.0,36361.0,157700.0,False,True,False,False,False
13222,-117.71,34.03,11.0,3467.0,749.0,2163.0,676.0,34267.0,164400.0,False,True,False,False,False
13223,-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,47055.99999999999,165500.0,False,True,False,False,False
13224,-117.68,34.03,16.0,2859.0,668.0,1946.0,591.0,30396.0,124300.0,False,True,False,False,False
13225,-117.69,34.03,20.0,6374.0,1412.0,3690.0,1350.0,34184.0,162500.0,False,True,False,False,False
13226,-117.68,34.01,20.0,7326.0,1555.0,5718.0,1538.0,32073.0,123500.0,False,True,False,False,False
13227,-117.69,34.01,30.0,2598.0,573.0,2170.0,518.0,23000.0,95600.0,False,True,False,False,False
13228,-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,41719.0,213500.0,False,True,False,False,False
13229,-117.66,34.15,25.0,3430.0,485.0,1284.0,438.0,85282.0,360100.0,False,True,False,False,False
13230,-117.64,34.15,16.0,2896.0,404.0,1165.0,379.0,64559.0,392900.0,False,True,False,False,False
13231,-117.68,34.15,4.0,4082.0,578.0,1996.0,580.0,67813.0,286300.0,False,True,False,False,False
13232,-117.68,34.14,4.0,4791.0,695.0,1871.0,659.0,69532.0,277000.0,False,True,False,False,False
13233,-117.66,34.14,11.0,3628.0,469.0,1488.0,463.0,70844.0,325000.0,False,True,False,False,False
13234,-117.66,34.14,8.0,1692.0,253.0,857.0,251.0,69418.0,310500.0,False,True,False,False,False
13235,-117.66,34.15,20.0,2524.0,311.0,965.0,285.0,80103.00000000001,395500.0,False,True,False,False,False
13236,-117.65,34.14,16.0,2196.0,287.0,949.0,289.0,86573.0,354000.0,False,True,False,False,False
13237,-117.69,34.13,8.0,2915.0,371.0,1271.0,354.0,79627.0,345400.0,False,True,False,False,False
13238,-117.67,34.13,10.0,2846.0,362.0,1221.0,355.0,77234.0,304100.0,False,True,False,False,False
13239,-117.66,34.13,17.0,3229.0,405.0,1289.0,407.0,63842.0,307100.0,False,True,False,False,False
13240,-117.67,34.12,15.0,3162.0,495.0,1145.0,473.0,53525.0,191700.0,False,True,False,False,False
13241,-117.66,34.13,19.0,3995.0,554.0,1523.0,509.0,60750.0,254100.0,False,True,False,False,False
13242,-117.66,34.12,22.0,2272.0,278.0,933.0,305.0,88204.0,390500.0,False,True,False,False,False
13243,-117.65,34.14,9.0,3877.0,490.0,1815.0,490.0,84839.0,406700.0,False,True,False,False,False
13244,-117.65,34.13,24.0,2121.0,296.0,913.0,302.0,59328.0,255900.0,False,True,False,False,False
13245,-117.65,34.12,17.0,3006.0,427.0,1291.0,406.0,62083.00000000001,242700.0,False,True,False,False,False
13246,-117.63,34.12,4.0,4323.0,775.0,1479.0,663.0,60758.0,226800.0,False,True,False,False,False
13247,-117.64,34.12,18.0,3605.0,534.0,1682.0,480.0,58407.0,202900.0,False,True,False,False,False
13248,-117.65,34.11,29.0,2927.0,634.0,1710.0,623.0,36219.0,176600.0,False,True,False,False,False
13249,-117.64,34.11,16.0,2129.0,420.0,932.0,379.0,25868.000000000004,146900.0,False,True,False,False,False
13250,-117.63,34.11,30.0,2674.0,428.0,1404.0,456.0,42969.0,165600.0,False,True,False,False,False
13251,-117.69,34.11,16.0,2427.0,522.0,794.0,491.0,26929.0,119300.0,False,True,False,False,False
13252,-117.68,34.12,16.0,2181.0,321.0,1133.0,350.0,57214.0,259400.0,False,True,False,False,False
13253,-117.68,34.11,16.0,3190.0,471.0,1414.0,464.0,55292.0,208600.0,False,True,False,False,False
13254,-117.66,34.12,16.0,3853.0,541.0,1726.0,497.0,61195.00000000001,251100.0,False,True,False,False,False
13255,-117.66,34.11,19.0,3445.0,661.0,1635.0,580.0,50681.0,230500.0,False,True,False,False,False
13256,-117.65,34.12,27.0,2298.0,340.0,1071.0,369.0,65587.0,239000.0,False,True,False,False,False
13257,-117.65,34.11,28.0,2788.0,370.0,1140.0,385.0,53368.0,233500.0,False,True,False,False,False
13258,-117.69,34.1,17.0,3759.0,1035.0,1722.0,847.0,26074.0,137500.0,False,True,False,False,False
13259,-117.68,34.1,11.0,7392.0,1796.0,3841.0,1621.0,28325.999999999996,163000.0,False,True,False,False,False
13260,-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,38750.0,174000.0,False,True,False,False,False
13261,-117.67,34.1,19.0,2969.0,605.0,1326.0,573.0,43438.0,155700.0,False,True,False,False,False
13262,-117.65,34.1,19.0,1688.0,365.0,622.0,322.0,36000.0,136400.0,False,True,False,False,False
13263,-117.66,34.1,37.0,1971.0,345.0,939.0,358.0,34634.0,145300.0,False,True,False,False,False
13264,-117.66,34.1,26.0,1855.0,553.0,1109.0,536.0,22429.0,150000.0,False,True,False,False,False
13265,-117.65,34.1,30.0,1461.0,341.0,1014.0,345.0,24667.0,106000.0,False,True,False,False,False
13266,-117.68,34.09,22.0,1547.0,334.0,773.0,316.0,29812.0,148800.0,False,True,False,False,False
13267,-117.67,34.09,17.0,4418.0,1256.0,2417.0,1094.0,27266.0,101000.0,False,True,False,False,False
13268,-117.66,34.09,26.0,1151.0,200.0,593.0,188.0,36667.0,166300.0,False,True,False,False,False
13269,-117.66,34.09,20.0,2462.0,496.0,1117.0,458.0,32321.0,162500.0,False,True,False,False,False
13270,-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,30357.0,151500.0,False,True,False,False,False
13271,-117.65,34.09,33.0,2446.0,396.0,1209.0,412.0,43958.00000000001,145600.0,False,True,False,False,False
13272,-117.62,34.13,20.0,3216.0,516.0,1655.0,524.0,51261.0,158800.0,False,True,False,False,False
13273,-117.62,34.11,17.0,1869.0,311.0,831.0,262.0,61480.0,243900.0,False,True,False,False,False
13274,-117.62,34.11,31.0,2561.0,414.0,1204.0,435.0,44637.0,192800.0,False,True,False,False,False
13275,-117.63,34.1,15.0,4799.0,1209.0,2554.0,1057.0,26582.0,122800.0,False,True,False,False,False
13276,-117.63,34.09,8.0,3557.0,890.0,2251.0,765.0,26818.0,114100.0,False,True,False,False,False
13277,-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,30500.0,121300.0,False,True,False,False,False
13278,-117.65,34.09,46.0,1214.0,281.0,701.0,294.0,27083.0,116300.0,False,True,False,False,False
13279,-117.65,34.1,44.0,1526.0,337.0,831.0,326.0,30284.0,115800.0,False,True,False,False,False
13280,-117.65,34.1,44.0,2808.0,585.0,1444.0,550.0,27159.0,139300.0,False,True,False,False,False
13281,-117.68,34.08,21.0,5662.0,1185.0,3067.0,1055.0,33482.0,137300.0,False,True,False,False,False
13282,-117.68,34.08,28.0,2459.0,492.0,1230.0,498.0,30978.0,137200.0,False,True,False,False,False
13283,-117.67,34.07,29.0,1840.0,388.0,1278.0,368.0,35036.0,123400.0,False,True,False,False,False
13284,-117.68,34.07,24.0,2626.0,692.0,2204.0,647.0,17806.0,135000.0,False,True,False,False,False
13285,-117.68,34.07,32.0,1775.0,314.0,1067.0,302.0,40375.0,121300.0,False,True,False,False,False
13286,-117.65,34.08,35.0,2621.0,391.0,1074.0,391.0,47176.0,166400.0,False,True,False,False,False
13287,-117.65,34.08,38.0,2750.0,572.0,1410.0,483.0,33836.0,144900.0,False,True,False,False,False
13288,-117.66,34.07,37.0,2454.0,511.0,1165.0,504.0,29474.0,139600.0,False,True,False,False,False
13289,-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,22244.0,114900.0,False,True,False,False,False
13290,-117.66,34.07,36.0,2072.0,408.0,964.0,395.0,28702.0,137000.0,False,True,False,False,False
13291,-117.66,34.07,33.0,2081.0,409.0,1008.0,375.0,25870.000000000004,138100.0,False,True,False,False,False
13292,-117.66,34.08,36.0,1485.0,236.0,623.0,261.0,33036.0,141000.0,False,True,False,False,False
13293,-117.66,34.08,33.0,3659.0,590.0,1773.0,615.0,39227.0,157200.0,False,True,False,False,False
13294,-117.64,34.08,37.0,2576.0,468.0,1284.0,428.0,33958.0,130400.0,False,True,False,False,False
13295,-117.64,34.07,43.0,1970.0,379.0,1036.0,391.0,32083.0,122800.0,False,True,False,False,False
13297,-117.65,34.08,40.0,1609.0,258.0,624.0,242.0,54689.0,158200.0,False,True,False,False,False
13298,-117.64,34.08,35.0,1254.0,241.0,729.0,253.0,34950.0,118000.0,False,True,False,False,False
13299,-117.64,34.08,33.0,1987.0,455.0,1369.0,475.0,24464.0,122600.0,False,True,False,False,False
13300,-117.63,34.08,38.0,1810.0,371.0,1257.0,354.0,38355.0,111700.0,False,True,False,False,False
13301,-117.63,34.07,39.0,2650.0,511.0,1537.0,495.0,34432.0,106700.0,False,True,False,False,False
13302,-117.62,34.07,15.0,4061.0,811.0,2884.0,734.0,33936.0,127000.0,False,True,False,False,False
13303,-117.62,34.08,30.0,1372.0,235.0,1047.0,225.0,31597.0,116300.0,False,True,False,False,False
13304,-117.63,34.09,19.0,3490.0,816.0,2818.0,688.0,28977.0,126200.0,False,True,False,False,False
13305,-117.62,34.09,26.0,3271.0,595.0,2259.0,566.0,40138.99999999999,132000.0,False,True,False,False,False
13306,-117.62,34.08,22.0,2626.0,631.0,1678.0,557.0,31250.0,111800.0,False,True,False,False,False
13307,-117.62,34.08,24.0,2801.0,554.0,2064.0,529.0,44946.0,136000.0,False,True,False,False,False
13308,-117.61,34.08,20.0,3550.0,736.0,2229.0,681.0,30198.999999999996,128800.0,False,True,False,False,False
13309,-117.61,34.09,23.0,1945.0,362.0,1483.0,383.0,44205.0,135500.0,False,True,False,False,False
13310,-117.61,34.09,11.0,2000.0,391.0,1503.0,426.0,46167.0,144000.0,False,True,False,False,False
13311,-117.61,34.08,12.0,4427.0,903.1477765010197,2400.0,843.0,47147.0,158700.0,False,True,False,False,False
13312,-117.6,34.08,15.0,2700.0,460.0,1432.0,449.0,49063.0,159800.0,False,True,False,False,False
13313,-117.65,34.07,35.0,2501.0,651.0,1182.0,591.0,14463.999999999998,113200.0,False,True,False,False,False
13315,-117.65,34.06,41.0,465.0,130.0,349.0,138.0,20893.0,112500.0,False,True,False,False,False
13316,-117.62,34.07,16.0,6009.0,1599.0,5110.0,1389.0,25677.0,128900.0,False,True,False,False,False
13317,-117.64,34.07,30.0,2787.0,713.0,2647.0,693.0,22765.0,98100.0,False,True,False,False,False
13318,-117.64,34.07,38.0,2450.0,544.0,1823.0,536.0,28370.000000000004,111200.0,False,True,False,False,False
13320,-117.67,34.06,26.0,1592.0,429.0,1182.0,365.0,24583.0,110400.0,False,True,False,False,False
13321,-117.66,34.06,39.0,1405.0,339.0,1489.0,336.0,16080.000000000002,91800.0,False,True,False,False,False
13322,-117.65,34.06,41.0,1171.0,334.0,1479.0,334.0,22500.0,90500.0,False,True,False,False,False
13323,-117.64,34.06,43.0,763.0,219.0,851.0,198.0,17292.0,79200.0,False,True,False,False,False
13324,-117.64,34.06,50.0,637.0,143.0,590.0,147.0,19659.0,85700.0,False,True,False,False,False
13325,-117.63,34.06,39.0,1210.0,310.0,1294.0,303.0,23636.0,88300.0,False,True,False,False,False
13326,-117.66,34.05,36.0,2341.0,520.0,2138.0,523.0,23347.000000000004,104000.0,False,True,False,False,False
13327,-117.66,34.05,33.0,960.0,216.0,831.0,222.0,25391.0,108600.0,False,True,False,False,False
13328,-117.66,34.05,6.0,5129.0,1119.0,2533.0,949.0,36250.0,113600.0,False,True,False,False,False
13329,-117.67,34.04,16.0,3260.0,501.0,1973.0,535.0,46563.0,162000.0,False,True,False,False,False
13330,-117.66,34.04,16.0,2081.0,348.0,1332.0,356.0,47872.0,147600.0,False,True,False,False,False
13331,-117.66,34.05,14.0,2644.0,525.0,2021.0,511.0,36467.0,147500.0,False,True,False,False,False
13332,-117.65,34.04,15.0,3393.0,692.2024860329705,2039.0,611.0,39336.0,151000.0,False,True,False,False,False
13333,-117.66,34.04,10.0,3657.0,695.0,2079.0,663.0,42054.0,159900.0,False,True,False,False,False
13334,-117.67,34.05,6.0,2833.0,628.0,1717.0,589.0,32062.0,167500.0,False,True,False,False,False
13335,-117.67,34.04,13.0,2295.0,374.0,1284.0,378.0,52551.0,194300.0,False,True,False,False,False
13336,-117.67,34.04,13.0,1543.0,314.78586382224387,776.0,358.0,30598.0,99700.0,False,True,False,False,False
13337,-117.68,34.04,27.0,574.0,103.0,321.0,103.0,39107.0,186500.0,False,True,False,False,False
13338,-117.65,34.02,9.0,2107.0,411.0,1138.0,389.0,44042.0,159100.0,False,True,False,False,False
13339,-117.66,34.03,14.0,2137.0,345.0,1151.0,352.0,57530.0,185500.0,False,True,False,False,False
13340,-117.67,34.02,16.0,3042.0,524.0,1516.0,475.0,48906.0,178500.0,False,True,False,False,False
13341,-117.66,34.02,11.0,3358.0,504.0,1690.0,482.0,67544.0,207900.0,False,True,False,False,False
13342,-117.65,34.03,15.0,4420.0,903.0,2373.0,858.0,34490.0,149100.0,False,True,False,False,False
13343,-117.65,34.04,28.0,2360.0,607.0,2623.0,592.0,25048.0,100000.0,False,True,False,False,False
13344,-117.64,34.05,32.0,1129.0,251.0,1378.0,268.0,30057.0,96900.0,False,True,False,False,False
13345,-117.64,34.05,27.0,1407.0,362.0,1684.0,350.0,21944.0,95700.0,False,True,False,False,False
13346,-117.64,34.03,11.0,2050.0,382.0,1044.0,371.0,48281.0,137000.0,False,True,False,False,False
13347,-117.64,34.04,21.0,1801.0,507.0,2556.0,484.0,24716.0,102500.0,False,True,False,False,False
13348,-117.64,34.03,10.0,3194.0,579.0,2088.0,549.0,41779.0,159100.0,False,True,False,False,False
13349,-117.64,34.02,10.0,4887.0,930.0,2637.0,831.0,40611.0,158000.0,False,True,False,False,False
13350,-117.63,34.02,13.0,4864.0,729.0,2780.0,723.0,56167.99999999999,175400.0,False,True,False,False,False
13351,-117.62,34.02,9.0,4265.0,587.0,2280.0,589.0,55632.0,195100.0,False,True,False,False,False
13352,-117.62,34.03,15.0,3942.0,661.0,2240.0,621.0,48311.0,176000.0,False,True,False,False,False
13353,-117.62,34.02,16.0,2040.0,325.0,1207.0,324.0,50431.0,164100.0,False,True,False,False,False
13354,-117.61,34.02,15.0,1791.0,346.0,1219.0,328.0,38125.0,170300.0,False,True,False,False,False
13355,-117.6,34.02,16.0,2103.0,348.0,1305.0,356.0,52849.00000000001,160400.0,False,True,False,False,False
13356,-117.6,34.03,16.0,1499.0,232.0,918.0,239.0,55677.0,175400.0,False,True,False,False,False
13357,-117.62,34.05,33.0,883.0,211.0,1007.0,210.0,28281.0,103600.0,False,True,False,False,False
13358,-117.61,34.04,8.0,4116.0,766.0,1785.0,745.0,31671.999999999996,150200.0,False,True,False,False,False
13359,-117.66,34.02,12.0,5616.0,871.0,3019.0,782.0,55425.00000000001,202300.0,False,True,False,False,False
13360,-117.64,34.02,6.0,248.0,47.0,119.0,42.0,21250.0,416700.0,False,True,False,False,False
13361,-117.61,34.01,25.0,352.0,41.0,99.0,34.0,39696.0,500000.0,False,True,False,False,False
13362,-117.61,34.02,8.0,63.0,9.0,25.0,7.0,77197.0,275000.0,False,True,False,False,False
13363,-117.64,33.99,29.0,1005.0,152.0,513.0,149.0,24375.0,181300.0,False,True,False,False,False
13364,-117.66,34.0,5.0,1387.0,236.0,855.0,270.0,54109.99999999999,201100.0,False,True,False,False,False
13365,-117.6,33.98,26.0,1225.0,199.0,717.0,204.0,27284.0,225000.0,False,True,False,False,False
13366,-117.63,33.94,36.0,447.0,95.0,2886.0,85.0,42577.99999999999,183300.0,False,True,False,False,False
13367,-117.58,34.0,2.0,7544.0,1516.0,2801.0,1001.0,40037.0,245200.0,False,True,False,False,False
13368,-117.57,34.15,3.0,12806.0,2219.0,4249.0,1499.0,54850.0,343100.0,False,True,False,False,False
13369,-117.57,34.13,5.0,6135.0,879.0,2795.0,781.0,59368.99999999999,225200.0,False,True,False,False,False
13370,-117.54,34.12,4.0,17577.0,2819.0,7766.0,2473.0,51333.0,181800.0,False,True,False,False,False
13371,-117.54,34.11,16.0,2114.0,374.0,1463.0,399.0,39241.0,131500.0,False,True,False,False,False
13372,-117.51,34.14,21.0,2455.0,381.0,1094.0,327.0,46437.0,191700.0,False,True,False,False,False
13373,-117.5,34.12,2.0,11965.0,1802.0,4436.0,1296.0,52850.0,191700.0,False,True,False,False,False
13374,-117.51,34.16,2.0,718.0,98.0,119.0,50.0,41000.0,315000.0,False,True,False,False,False
13375,-117.55,34.14,3.0,5710.0,919.0,2874.0,886.0,53638.0,206300.0,False,True,False,False,False
13376,-117.59,34.16,10.0,9467.0,1181.0,3819.0,1122.0,78252.0,361400.0,False,True,False,False,False
13377,-117.58,34.14,7.0,11818.0,1745.0,5499.0,1600.0,53678.0,231700.0,False,True,False,False,False
13378,-117.62,34.15,16.0,13556.0,1704.0,5669.0,1668.0,65138.0,311500.0,False,True,False,False,False
13379,-117.61,34.14,14.0,15809.0,2485.0,7363.0,2410.0,55198.0,245600.0,False,True,False,False,False
13380,-117.61,34.13,21.0,8416.0,1386.0,4308.0,1341.0,44611.0,164600.0,False,True,False,False,False
13381,-117.61,34.12,17.0,6709.0,1198.0,3954.0,1161.0,46997.0,156900.0,False,True,False,False,False
13382,-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,38505.0,169600.0,False,True,False,False,False
13383,-117.58,34.11,14.0,11635.0,2055.0,6443.0,2009.0,47547.0,157600.0,False,True,False,False,False
13384,-117.6,34.11,18.0,6025.0,1062.0,3360.0,1028.0,48888.99999999999,155700.0,False,True,False,False,False
13385,-117.56,34.12,4.0,6956.0,1271.0,3455.0,1228.0,47192.99999999999,178700.0,False,True,False,False,False
13386,-117.56,34.12,4.0,5351.0,1210.0,2988.0,1101.0,37973.0,181300.0,False,True,False,False,False
13387,-117.61,34.1,9.0,18956.0,4095.0,10323.0,3832.0,36033.0,132600.0,False,True,False,False,False
