,Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Churn Value,CLTV,Churn Category,Churn Reason,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction
4280,7274-CGTOD,No,0,62,,No,0.0,No,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,43.7,2618.3,0.0,133.53,0.0,Male,21,Yes,No,No,No,0,San Geronimo,94963,38.00474,-122.663717,548,0,5254,,,2,0,4.0
4281,4635-EJYPD,Yes,2,32,,Yes,35.39,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,18.95,613.95,0.0,0.0,1132.48,Male,39,No,No,Yes,Yes,1,Tomales,94971,38.240769,-122.901041,384,0,4735,,,0,0,
4282,1866-ZSLJM,No,0,21,Offer D,Yes,32.89,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,402.85,0.0,0.0,690.69,Male,31,No,No,No,No,0,Valley Ford,94972,38.339996,-122.935056,66,0,5654,,,3,0,
4283,4636-TVXVG,Yes,9,62,,Yes,47.96,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.95,1244.8,0.0,0.0,2973.52,Male,28,Yes,No,Yes,Yes,2,Woodacre,94973,38.005839,-122.638155,1449,0,4803,,,1,0,
4284,4236-UJPWO,No,0,2,Offer E,No,0.0,No,Yes,DSL,5,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.5,46.4,0.0,2.0,0.0,Female,34,No,No,No,No,0,Alviso,95002,37.449537,-121.994813,2147,0,5786,,,0,0,
4285,9392-XBGTD,No,0,27,,Yes,8.55,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.6,581.85,0.0,0.0,230.85,Male,42,No,No,No,Yes,2,Aptos,95003,37.013471,-121.877877,24227,0,2924,,,0,0,
4286,6402-SSEJG,No,0,25,,No,0.0,No,Yes,DSL,9,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,61.05,1540.2,0.0,139.0,0.0,Female,31,No,No,No,No,0,Ben Lomond,95005,37.078873,-122.090386,6407,0,3695,,,2,0,
4287,1169-SAOCL,No,0,49,,Yes,22.52,Yes,Yes,Cable,25,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.65,5168.1,0.0,0.0,1103.48,Male,45,No,No,No,No,0,Brookdale,95007,37.106902,-122.100006,1007,0,5154,,,1,1,
4288,1110-KYLGQ,No,0,63,,Yes,5.17,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,108.25,6780.1,0.0,0.0,325.71,Female,46,No,No,No,No,0,Campbell,95008,37.279689,-121.954567,44976,0,5331,,,2,0,3.0
4289,9929-PLVPA,No,0,4,Offer E,Yes,30.79,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,94.5,0.0,0.0,123.16,Female,51,No,No,No,Yes,3,Capitola,95010,36.977025,-121.952864,9673,0,4929,,,2,0,
4290,3518-PZXZQ,Yes,8,1,,Yes,36.69,No,Yes,Fiber Optic,82,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,55.3,55.3,0.0,0.0,36.69,Female,27,Yes,No,Yes,No,0,Castroville,95012,36.784481,-121.759054,8582,0,2849,,,0,0,
4291,2371-JUNGC,No,0,11,Offer D,Yes,28.62,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,208.0,0.0,0.0,314.82,Male,46,No,No,No,No,0,Cupertino,95014,37.306612,-122.080621,54431,0,4032,,,2,0,
4292,5074-FBGHB,No,0,64,,Yes,25.95,Yes,Yes,Fiber Optic,23,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.65,6889.8,0.0,158.47,1660.8,Male,47,No,No,No,No,0,Freedom,95019,36.936228,-121.785559,4753,0,6443,,,1,0,4.0
4293,2351-BKRZW,Yes,10,43,,Yes,29.98,No,Yes,DSL,59,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,75.2,3254.35,0.0,1920.0,1289.14,Female,30,No,No,Yes,Yes,1,Gilroy,95020,37.03889,-121.528955,49968,0,3976,,,1,0,
4294,4455-BFSPD,Yes,5,61,,Yes,36.13,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,101.15,6383.9,0.0,1468.0,2203.9300000000003,Female,35,No,No,Yes,No,0,Escondido,92027,33.141265,-116.967221,48690,0,5177,,,1,0,
4295,3948-KXDUF,No,0,66,,Yes,20.52,Yes,Yes,DSL,10,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,68.75,4447.55,0.0,0.0,1354.32,Male,64,No,No,No,No,0,Los Gatos,95033,37.160194,-121.945611,10172,0,5454,,,1,1,4.0
4296,2323-ARSVR,Yes,8,67,,Yes,46.89,No,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.05,7321.05,0.0,0.0,3141.63,Male,51,No,No,Yes,No,0,Milpitas,95035,37.441931,-121.878502,62848,0,6103,,,1,0,3.0
4297,0815-MFZGM,Yes,9,42,,Yes,1.31,No,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,99.0,4135.0,0.0,703.0,55.02,Female,54,No,No,Yes,No,0,Morgan Hill,95037,37.161544,-121.649371,41707,0,4545,,,0,0,
4298,5480-XTFFL,Yes,3,31,Offer C,Yes,9.8,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,21.0,697.7,0.0,0.0,303.8,Female,60,No,No,Yes,Yes,3,Mount Hermon,95041,37.051166,-122.056194,77,0,5225,,,3,0,3.0
4299,8295-FHIVV,No,0,7,,Yes,9.19,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,168.65,0.0,0.0,64.33,Male,63,No,No,No,No,0,Paicines,95043,36.525703,-120.952122,813,0,5873,,,0,0,
4300,9086-YJYXS,No,0,34,Offer C,Yes,5.39,Yes,Yes,Fiber Optic,52,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,77.2,2753.8,0.0,0.0,183.26,Male,23,Yes,No,Yes,Yes,1,San Martin,95046,37.084697,-121.606417,5671,0,3997,,,1,2,
4301,1179-INLAT,No,0,3,,Yes,2.78,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.45,69.25,0.0,0.0,8.34,Male,33,No,No,No,No,0,Santa Clara,95050,37.351214,-121.952417,36349,0,2787,,,0,0,
4302,7909-FIOIY,Yes,4,19,Offer D,No,0.0,No,Yes,DSL,85,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.85,434.8,0.0,36.96,0.0,Female,21,Yes,No,Yes,Yes,1,Santa Clara,95051,37.348129,-121.98469,52986,0,2958,,,1,0,
4303,6351-SCJKT,No,0,3,,No,0.0,No,Yes,Fiber Optic,25,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,41.35,107.25,0.0,27.0,0.0,Male,32,No,No,No,No,0,Santa Cruz,95062,36.974575,-121.991149,36631,0,5534,,,2,0,
4304,5468-BPMMO,Yes,3,46,,Yes,16.07,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.6,851.2,0.0,0.0,739.22,Male,59,No,No,Yes,No,0,Santa Cruz,95064,37.007882,-122.065975,4563,0,5092,,,0,0,
4305,0197-PNKNK,Yes,7,69,,Yes,38.92,Yes,Yes,Fiber Optic,16,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,84.45,5848.6,0.0,0.0,2685.48,Female,47,No,No,Yes,Yes,1,Scotts Valley,95066,37.070177,-122.010077,14574,0,5629,,,2,0,
4306,2439-QKJUL,No,0,5,,Yes,7.83,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,109.8,0.0,0.0,39.15,Male,31,No,No,No,No,0,Saratoga,95070,37.257772,-122.051824,30589,0,5064,,,0,0,
4307,1194-SPVSP,No,0,1,,Yes,27.88,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.65,19.65,0.0,0.0,27.88,Male,20,Yes,No,No,No,0,Soquel,95073,37.023669,-121.946461,9823,0,3625,,,2,1,
4308,9534-NSXEM,No,0,26,Offer C,Yes,31.53,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.65,595.5,0.0,0.0,819.78,Male,28,Yes,No,No,No,0,Watsonville,95076,36.931654,-121.752383,81141,0,2194,,,0,0,
4309,8929-KSWIH,No,0,25,Offer C,Yes,4.94,No,Yes,Cable,51,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.3,2513.5,0.0,0.0,123.5,Male,21,Yes,No,No,No,0,San Jose,95111,37.284265,-121.827673,57748,0,3847,,,1,0,4.0
4310,2250-IVBWA,Yes,4,64,,Yes,49.49,No,Yes,Fiber Optic,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.05,5135.35,0.0,0.0,3167.36,Male,47,No,No,Yes,Yes,2,San Jose,95112,37.343827,-121.883119,52334,0,5168,,,0,0,
4311,1810-MVMAI,Yes,4,30,Offer C,Yes,48.04,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,67.6,2000.2,0.0,0.0,1441.2,Male,31,No,No,Yes,Yes,1,San Jose,95113,37.333851,-121.891147,561,0,4104,,,0,0,
4312,9506-UXUSK,No,0,13,Offer D,Yes,39.17,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,931.75,0.0,0.0,509.21,Male,53,No,No,No,No,0,San Jose,95116,37.350284,-121.852855,51706,0,4599,,,1,1,
4313,1229-RCALF,Yes,1,64,,Yes,46.44,Yes,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,115.0,7396.15,0.0,0.0,2972.16,Female,37,No,No,Yes,No,0,San Jose,95117,37.311088,-121.961786,29914,0,5189,,,1,0,
4314,3572-UOLYZ,No,0,46,,Yes,4.08,Yes,Yes,Fiber Optic,59,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8,3958.85,0.0,2336.0,187.68,Female,28,Yes,No,No,Yes,2,San Jose,95118,37.255479,-121.889838,31926,0,5756,,,1,0,
4315,1429-UYJSV,No,0,12,Offer D,Yes,36.65,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.7,260.9,0.0,0.0,439.8,Female,57,No,No,No,No,0,San Jose,95119,37.233226,-121.78809,10155,0,3423,,,1,0,
4316,6366-XIVKZ,Yes,3,13,,Yes,39.2,No,Yes,Cable,25,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,63.15,816.8,0.0,0.0,509.6,Female,40,No,No,Yes,Yes,3,San Jose,95122,37.32886,-121.834567,59841,0,5916,,,0,0,
4317,3470-OBUET,Yes,5,67,,Yes,43.01,Yes,Yes,Cable,16,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.0,4868.4,0.0,0.0,2881.67,Female,49,No,No,Yes,Yes,2,San Jose,95123,37.238758,-121.828375,59632,0,4188,,,3,1,
4318,2770-NSVDG,Yes,4,24,Offer C,No,0.0,No,Yes,Fiber Optic,51,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,29.1,688.0,0.0,351.0,0.0,Male,25,Yes,No,Yes,No,0,San Jose,95124,37.257063,-121.923037,45257,0,4636,,,1,0,3.0
4319,9375-MHRRS,No,0,6,Offer E,Yes,23.01,No,Yes,Fiber Optic,13,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,50.05,288.35,0.0,37.0,138.06,Male,37,No,No,No,No,0,San Jose,95125,37.294926,-121.894763,46185,0,3929,,,1,0,
4320,4860-YZGZM,No,0,10,,Yes,39.39,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.0,185.4,0.0,0.0,393.9,Male,27,Yes,No,No,No,0,San Jose,95128,37.316146,-121.936285,32804,0,2706,,,0,0,
4321,6599-GZWCM,No,0,13,,Yes,42.62,No,Yes,Fiber Optic,15,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,74.65,966.25,0.0,0.0,554.06,Female,39,No,No,No,No,0,San Jose,95129,37.305622,-122.000887,37570,0,4172,,,2,0,
4322,7037-MTYVW,Yes,6,38,Offer C,Yes,17.52,Yes,Yes,Fiber Optic,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.4,3297.0,0.0,194.52,665.76,Male,26,Yes,No,Yes,Yes,2,San Jose,95133,37.371862,-121.860349,26032,0,5292,,,1,0,4.0
4323,4760-THGOT,Yes,9,43,,Yes,49.48,Yes,Yes,Fiber Optic,11,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.1,4107.3,0.0,452.0,2127.64,Female,33,No,No,Yes,No,0,San Jose,95134,37.42765,-121.945416,9657,0,4392,,,1,1,3.0
4324,4016-BJKTZ,No,0,25,Offer C,Yes,32.33,Yes,Yes,DSL,51,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,108.9,2809.05,0.0,0.0,808.25,Female,20,Yes,No,No,No,0,San Jose,95136,37.270938,-121.851046,36944,0,4398,,,1,1,
4325,6584-VQMYT,No,0,27,Offer C,Yes,2.63,No,Yes,DSL,59,Yes,Yes,No,No,No,No,No,No,One Year,No,Credit Card,56.2,1567.55,0.0,925.0,71.00999999999999,Male,19,Yes,No,No,Yes,2,San Jose,95138,37.246064,-121.749494,14792,0,5978,,,1,1,
4326,9838-BFCQT,Yes,2,72,,Yes,33.92,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.1,1851.45,0.0,0.0,2442.24,Male,61,No,No,Yes,Yes,2,San Jose,95139,37.218705,-121.762429,7023,0,5475,,,1,0,3.0
4327,2790-XUYMV,No,0,71,,Yes,31.89,Yes,Yes,Cable,30,Yes,Yes,No,No,No,No,No,No,One Year,Yes,Credit Card,85.45,6028.95,0.0,1809.0,2264.19,Male,19,Yes,No,No,Yes,1,Mount Hamilton,95140,37.382909,-121.634151,38,0,4777,,,0,0,
4328,0581-MDMPW,No,0,24,Offer C,Yes,44.09,Yes,Yes,Cable,9,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.95,2072.75,0.0,0.0,1058.16,Female,63,No,No,No,No,0,San Jose,95148,37.339533,-121.777179,44103,0,5557,,,1,1,
4329,1023-BQXZE,No,0,57,,Yes,24.67,No,Yes,Fiber Optic,42,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.35,4317.35,0.0,0.0,1406.19,Male,30,No,No,No,No,0,Stockton,95203,37.954089,-121.329761,16357,0,5548,,,0,0,
4330,9163-GHAYE,No,0,15,,Yes,31.68,No,Yes,Fiber Optic,23,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,48.85,736.8,0.0,169.0,475.2,Female,34,No,No,No,No,0,Stockton,95204,37.974498,-121.319568,30476,0,5584,,,0,0,
4331,3904-UKFRE,No,0,4,Offer E,Yes,44.16,Yes,Yes,Fiber Optic,82,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.1,336.15,0.0,276.0,176.64,Male,27,Yes,No,No,No,0,Stockton,95205,37.965695,-121.260051,34138,0,2333,,,3,0,3.0
4332,5353-WILCI,No,0,28,Offer C,Yes,44.11,No,Yes,Fiber Optic,15,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.05,1522.65,0.0,0.0,1235.08,Female,51,No,No,No,No,0,Stockton,95206,37.902422,-121.440029,49657,0,4468,,,1,0,
4333,0058-EVZWM,Yes,2,55,Offer B,Yes,5.08,Yes,Yes,Cable,9,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.8,4959.6,0.0,446.0,279.4,Female,37,No,No,Yes,No,0,Stockton,95209,38.044523,-121.348048,30814,0,5875,,,1,0,
4334,7009-PCARS,No,0,55,Offer B,Yes,39.29,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.1,1001.5,0.0,0.0,2160.95,Male,53,No,No,No,Yes,2,Stockton,95215,37.946282,-121.139499,23789,0,4391,,,1,0,
4335,0519-DRGTI,Yes,9,20,,Yes,42.46,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,442.6,0.0,0.0,849.2,Female,58,No,No,Yes,Yes,3,Stockton,95219,38.029729,-121.387999,19109,0,2522,,,0,0,
4336,1017-FBQMM,Yes,8,62,Offer B,Yes,15.05,Yes,Yes,Fiber Optic,23,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,106.05,6703.5,0.0,1542.0,933.1,Female,47,No,No,Yes,Yes,2,Acampo,95220,38.200231,-121.235034,6317,0,6361,,,1,0,
4337,1985-MBRYP,No,0,43,Offer B,Yes,6.71,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.65,779.25,0.0,0.0,288.53,Female,44,No,No,No,No,0,Arnold,95223,38.32153,-120.236358,5159,0,3678,,,0,0,
4338,9372-TXXPS,Yes,7,60,Offer B,Yes,41.4,No,Yes,Fiber Optic,21,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,59.85,3483.45,0.0,732.0,2484.0,Female,49,No,No,Yes,No,0,Burson,95225,38.183918,-120.898817,27,0,4029,,,0,0,
4339,3259-QMXUN,Yes,3,58,Offer B,Yes,22.14,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.1,4890.5,0.0,0.0,1284.12,Male,38,No,No,Yes,No,0,Campo Seco,95226,38.233879,-120.861666,75,0,5666,,,2,1,3.0
4340,1015-JPFYW,No,0,7,,Yes,49.16,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.45,136.75,0.0,0.0,344.12,Male,47,No,No,No,Yes,2,Clements,95227,38.227285,-121.02789,722,0,5084,,,0,0,
4341,6645-MXQJT,Yes,10,2,Offer E,Yes,39.35,No,Yes,DSL,24,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,97.1,184.15,0.0,0.0,78.7,Male,40,No,No,Yes,Yes,1,Copperopolis,95228,37.943954,-120.67108,2633,0,5745,,,3,1,
4342,5804-JMYIO,Yes,6,39,Offer C,Yes,15.91,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,757.95,0.0,0.0,620.49,Female,40,No,No,Yes,Yes,3,Glencoe,95232,38.358464,-120.579304,21,0,3944,,,0,0,
4343,6484-LATFU,No,0,68,,Yes,5.84,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.55,1657.4,0.0,0.0,397.12,Male,20,Yes,No,No,No,0,Linden,95236,38.047746,-121.030499,3148,0,6042,,,2,0,
4344,7599-NTMDP,Yes,6,62,Offer B,No,0.0,No,Yes,Cable,26,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,48.7,3008.55,0.0,0.0,0.0,Female,32,No,No,Yes,Yes,2,Lockeford,95237,38.166791,-121.14207,3205,0,5453,,,0,0,
4345,0536-ACXIP,Yes,9,72,,Yes,44.2,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.55,8165.1,0.0,163.0,3182.4,Female,34,No,No,Yes,No,0,Lodi,95242,38.128087,-121.4078,22073,0,6452,,,1,0,
4346,0936-NQLJU,Yes,9,41,Offer B,Yes,8.44,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.65,875.55,0.0,0.0,346.04,Female,40,No,No,Yes,No,0,Mokelumne Hill,95245,38.304194,-120.592431,2718,0,5062,,,1,1,3.0
4347,1575-KRZZE,No,0,4,Offer E,Yes,7.49,No,Yes,Cable,17,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,55.2,220.65,0.0,38.0,29.96,Female,64,No,No,No,No,0,Murphys,95247,38.147852,-120.440124,4353,0,4042,,,0,0,
4348,3251-YMVWZ,No,0,53,Offer B,Yes,39.37,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.05,1301.9,0.0,0.0,2086.61,Male,34,No,No,No,No,0,San Andreas,95249,38.196497,-120.61689,3930,0,4865,,,0,0,
4349,4884-LEVMQ,Yes,10,39,Offer C,Yes,36.39,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.45,790.0,0.0,0.0,1419.21,Male,39,No,No,Yes,No,0,Valley Springs,95252,38.156971,-120.849231,11266,0,2165,,,0,0,
4350,8857-CUPFQ,Yes,9,63,Offer B,Yes,17.38,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.25,1237.65,0.0,0.0,1094.9399999999998,Male,57,No,No,Yes,No,0,Wallace,95254,38.192608,-120.957842,304,0,4538,,,1,1,
4351,7610-TVOPG,No,0,15,,Yes,7.96,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,26.35,378.6,0.0,0.0,119.4,Male,48,No,No,No,No,0,West Point,95255,38.41935,-120.469545,2198,0,2723,,,2,1,3.0
4352,3638-DIMPH,Yes,1,13,,Yes,29.49,No,Yes,Cable,2,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,43.8,592.65,0.0,12.0,383.37,Female,34,No,No,Yes,No,0,Wilseyville,95257,38.392686,-120.415951,435,0,4369,,,0,0,
4353,1845-ZLLIG,No,0,1,Offer E,Yes,20.3,No,Yes,DSL,16,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,50.15,50.15,0.0,0.0,20.3,Male,45,No,No,No,No,0,Woodbridge,95258,38.169605,-121.310964,4176,0,4014,,,1,0,
4354,8559-WNQZS,No,0,1,Offer E,Yes,43.82,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.45,20.45,0.0,0.0,43.82,Male,37,No,No,No,No,0,Atwater,95301,37.321233,-120.656354,27808,0,5925,,,1,0,
4355,1699-UOTXU,No,0,60,Offer B,Yes,30.92,No,Yes,Cable,26,Yes,Yes,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,61.4,3638.25,0.0,946.0,1855.2,Male,24,Yes,No,No,No,0,Big Oak Flat,95305,37.818589,-120.256995,167,0,6209,,,1,1,3.0
4356,0635-WKOLD,No,0,40,Offer B,Yes,23.74,Yes,Yes,Cable,22,No,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,70.75,2921.75,0.0,0.0,949.6,Male,33,No,No,Yes,No,0,Ceres,95307,37.553469,-120.952825,32881,0,5507,,,1,1,5.0
4357,5993-JSUWV,No,0,66,,Yes,21.37,No,Yes,DSL,30,Yes,Yes,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,61.15,4017.45,0.0,1205.0,1410.42,Female,25,Yes,No,No,No,0,Columbia,95310,38.085839,-120.37855,2144,0,5133,,,2,0,
4358,4518-FZBSX,Yes,4,42,Offer B,Yes,9.33,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.25,854.9,0.0,0.0,391.86,Male,57,No,No,Yes,Yes,2,Coulterville,95311,37.722127,-120.110174,2271,0,4439,,,0,0,
4359,6988-CJEYV,No,0,49,Offer B,Yes,45.46,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.7,4920.55,0.0,0.0,2227.54,Male,56,No,No,No,No,0,Crows Landing,95313,37.435664,-121.049056,1508,0,6148,,,1,0,3.0
4360,3097-FQTVJ,No,0,41,Offer B,Yes,10.09,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.0,810.3,0.0,0.0,413.69,Female,23,Yes,No,No,No,0,Denair,95316,37.524721,-120.757977,5513,0,5913,,,2,1,
4361,5465-BUBFA,Yes,1,41,Offer B,Yes,21.28,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.3,772.4,0.0,0.0,872.48,Female,34,No,No,Yes,Yes,1,El Nido,95317,37.127386,-120.506422,808,0,4180,,,2,1,3.0
4362,7299-GNVPL,Yes,5,23,,Yes,27.24,No,Yes,Fiber Optic,82,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,84.4,1936.85,0.0,0.0,626.52,Female,19,Yes,No,Yes,Yes,2,El Portal,95318,37.654551,-119.822984,579,0,2177,,,1,0,
4363,9743-DQKQW,No,0,3,Offer E,No,0.0,No,Yes,Fiber Optic,69,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.1,79.8,0.0,0.0,0.0,Male,28,Yes,No,No,No,0,Escalon,95320,37.818543,-121.006907,11474,0,2013,,,0,0,
4364,1215-VFYVK,No,0,4,Offer E,No,0.0,No,Yes,Fiber Optic,30,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,48.25,202.25,0.0,61.0,0.0,Female,19,Yes,No,No,No,0,Groveland,95321,37.902968,-119.667544,3680,0,2682,,,0,0,
4365,9371-BITHB,Yes,1,52,Offer B,Yes,3.41,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.85,1070.5,0.0,0.0,177.32,Female,27,Yes,No,Yes,Yes,1,Gustine,95322,37.147198,-121.120161,7872,0,5432,,,0,0,
4366,9093-FPDLG,No,0,11,,Yes,9.52,No,Yes,Cable,4,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.2,999.9,0.0,40.0,104.72,Female,54,No,No,No,No,0,Hilmar,95324,37.394536,-120.890747,7177,0,2405,,,0,0,
4367,0541-FITGH,Yes,6,2,Offer E,Yes,48.39,No,Yes,Fiber Optic,24,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,62.15,113.1,0.0,27.0,96.78,Female,59,No,No,Yes,No,0,Hornitos,95325,37.479926,-120.230424,128,0,5766,,,2,0,
4368,6985-HAYWX,Yes,5,26,,Yes,37.6,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.3,2015.8,0.0,20.16,977.6,Female,50,No,No,Yes,No,0,Hughson,95326,37.5923,-120.853288,6822,0,5168,,,0,0,
